id,video_id,classificacao_desc,classificacao_score,created_date,observacoes_ia,nivel_tecnico,intencao_principal,intencao_secundaria,linguagem
5b69ccb6-eda6-45e7-a82f-2cc994cfb4df,pc-60bykZoU,híbrido,0.92,2025-06-21 18:10:32.310408+00,"Aborda comparações técnicas e aplicações práticas, combinando análise detalhada com exemplos acessíveis para criadores e entusiastas de IA.",0.8,educacional,informativo,neutra
5b918477-90dc-4847-8785-bf9c23355c6d,Bpku3Q5MyOk,híbrido,0.70,2025-06-21 16:54:07.829199+00,"Exploração da inteligência artificial na criação de conteúdo para YouTube, com abordagem comercial e informativa.",0.5,comercial,informativo,neutra
5baea06a-51d3-4e25-abf2-cc6b6df470ff,c9VhJNN6exc,superficial,0.90,2025-06-21 18:19:28.649148+00,"Vídeo curto com explicação simples sobre IA na medicina, focado em informar sem aprofundar tecnicamente.",0.4,informativo,nenhuma,neutra
5baed37e-8438-4adb-89dd-7b7f36305fec,c7R94ykz0po,híbrido,0.85,2025-06-21 18:19:28.649148+00,"Vídeo apresenta tutorial e exemplos práticos com linguagem acessível, combinando técnica e apelo atraente para público geral.",0.65,educacional,informativo,neutra
5be59878-e2e7-47b7-82fd-c8137445f02e,L_gZPIhy7W0,superficial,0.90,2025-06-21 18:19:28.649148+00,"Vídeo voltado a divulgação informativa de concurso, sem aprofundamento técnico ou análise detalhada.",0.1,informativo,nenhuma,neutra
5c000ecd-b373-4a1f-bd08-5210d1ead158,2OuoY9raZqk,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto e generalista com foco em curiosidades visuais, sem aprofundamento técnico ou explicações detalhadas.",0.1,entretenimento,nenhuma,neutra
5c5a6bb2-8b0b-4fd5-aaf5-1a72d86c3a46,N1CnpmOcewY,superficial,0.95,2025-06-21 18:19:28.649148+00,Vídeo humorístico com conteúdo leve e sem profundidade técnica sobre inteligência artificial.,0.1,entretenimento,nenhuma,neutra
5cd4a560-f919-4fd8-af97-861ccb20c5df,wRRQPNU9jzc,clickbait,0.90,2025-06-21 18:22:15.001132+00,"Título usa emojis e dúvida provocativa, vídeo curto viral, foco em atrair cliques, conteúdo superficial sobre IA.",0.1,entretenimento,informativo,sensacionalista
5d0d5cfd-0a82-46f3-a02d-4c02163cfa0a,lVGV5-5TdTU,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Explica conceitos técnicos de IA de forma simples e visual, combinando detalhes técnicos com linguagem acessível ao público geral.",0.7,educacional,informativo,neutra
5d66db51-7e0b-4165-8d95-96f278c6676e,OyLJaaleqDI,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo apresenta funcionalidades de IA de forma acessível e voltada a iniciantes, sem aprofundamento técnico detalhado.",0.3,educacional,entretenimento,neutra
5d8c294a-bb5f-4f91-a655-185f182fd9b6,X2U4x2f5X3U,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título alarmista e curto, busca atrair atenção com tema impacto do IA no emprego, pouco conteúdo técnico e informativo.",0.1,alerta/risco,entretenimento,sensacionalista
5dc87335-9d2e-4e2e-b5d3-42d73cda9316,BD2x5SBFisI,híbrido,0.85,2025-06-21 18:19:28.649148+00,"Vídeo tutorial que ensina uso técnico da IA, mas com forte apelo comercial e linguagem acessível para leigos.",0.7,educacional,comercial,neutra
5df82eaa-7c17-4584-9e14-2da1ee8222f4,37xbso9HpRs,superficial,0.95,2025-06-21 18:22:15.001132+00,"Vídeo curto e humorístico, pouco conteúdo técnico sobre IA, foco em entretenimento com temática viral e cultural.",0.1,entretenimento,nenhuma,neutra
5e5171d9-95e9-470b-9322-538128ec8ad8,J9QdxiZb8P4,híbrido,0.85,2025-06-21 17:23:10.644609+00,"Vídeo educativo para iniciantes com explicações claras, mas também com objetivo comercial de divulgar cursos e materiais pagos.",0.65,educacional,comercial,neutra
5e742ca4-32be-48f0-883e-7b087804828c,v6tk0CxaVU8,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Video explica fundamentos técnicos de IA com linguagem acessível, combinando detalhes e clareza para público diverso.",0.7,educacional,informativo,neutra
5e8c5c36-ae5a-4bf2-9cfc-d7f1f83bdbc8,a4PkoHv77mo,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título e linguagem apelativos, conteúdo simples e curto, estrutura típica de vídeo clickbait com pouca profundidade técnica.",0.15,educacional,entretenimento,sensacionalista
5ed88a78-b7a4-412d-a94f-bfd014635e44,DcB_0x_hufk,superficial,0.80,2025-06-21 17:13:41.778757+00,"Vídeo aborda IA de forma básica e introdutória, focando uso religioso, sem aprofundar aspectos técnicos complexos.",0.3,educacional,nenhuma,neutra
5f34de75-0ad1-4765-a14c-4c2d543d4ba0,u7w8IrrrI_s,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo curto e leve focado em humor e usos criativos da IA, sem aprofundamento técnico relevante.",0.1,entretenimento,informativo,neutra
5f4a9a7b-c7f8-49bb-8b91-b7a1bf33528e,I7H8H_UzTBY,superficial,0.95,2025-06-21 17:23:10.644609+00,Vídeo predominantemente entretenimento com pouca profundidade técnica e forte apelo comercial e sensacionalista na temática IA.,0.1,entretenimento,comercial,sensacionalista
5fb1a4a3-49cc-4979-9545-633e8b1bed89,U4az8LEP-E8,híbrido,0.85,2025-06-21 19:57:31.905027+00,Vídeo com tutorial prático mas foco em atrair com chamadas sensacionalistas e oferta de produtos relacionados.,0.55,educacional,comercial,neutra
5ff7beca-5036-41ee-a61b-7273b809b6cf,nwhB0rkTU-8,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Tutorial detalhado com passo a passo técnico e incentivo à venda, equilibrando conteúdo prático e promoção do produto.",0.75,educacional,comercial,neutra
607ad1a4-b3c6-408e-a03a-5ef590f23867,BLaNd6DZbWw,superficial,0.90,2025-06-21 18:19:28.649148+00,"Vídeo curto e com poucas interações, provavelmente introduz superficialmente conceitos de IA sem aprofundamento técnico.",0.2,educacional,nenhuma,neutra
6084027a-1f96-4044-bd44-cef5c57d7c0b,M-CLVHF3k6Y,superficial,0.85,2025-06-21 17:23:10.644609+00,"Vídeo apresenta discurso político com visão geral sobre IA, sem aprofundamento técnico ou detalhamento científico.",0.3,informativo,nenhuma,neutra
609ac252-8404-4908-8415-00a07fc4212f,nCOWj7mYhd8,superficial,0.90,2025-06-21 18:22:15.001132+00,"Vídeo curto, alta visualização, sem aprofundamento técnico, foco em atrair público rápido e entretenimento.",0.1,entretenimento,nenhuma,neutra
61277af6-a488-4756-bc48-c88b67538999,IZIGyBBk8D8,híbrido,0.90,2025-06-21 19:57:31.905027+00,"Vídeo aborda biografia e impacto da IA com detalhes técnicos moderados e narrativa acessível, equilibrando informação e entretenimento.",0.55,documental,informativo,neutra
617333e8-384e-45f0-8d79-dd983a080af6,fjaHTkivcPc,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo de desafio leve e divertido, sem conteúdo técnico ou aprofundamento, focado em entretenimento por meio de sons e adivinhações.",0.1,entretenimento,nenhuma,neutra
617c0fb6-34df-470b-b824-f695b4ea1913,pgekQtsKB9s,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto aborda impacto da IA em mídia, sem aprofundar técnicamente, focando mais em informar e alertar superficially.",0.2,informativo,alerta/risco,neutra
61842bfa-fb2f-4356-aa01-62a2b18b1904,LtImBVgQy1k,híbrido,0.85,2025-06-21 17:23:10.644609+00,"Conteúdo mistura detalhes técnicos e promoção, explicando AI Agents e automação para negócios com abordagem clara e acessível.",0.65,educacional,comercial,neutra
618cac3a-d792-4fe5-aadd-69075823cb99,7qWH3evZyQo,clickbait,0.90,2025-06-21 17:13:41.778757+00,"Título e curta duração prometem resultados rápidos com IA, estilo sensacionalista e baixo aprofundamento técnico.",0.15,educacional,comercial,sensacionalista
61b2185c-42e2-47ad-b247-71a78c3f614d,EAw7XaY64o0,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo mistura tutorial técnico com aspectos comerciais, mostrando ferramentas e estratégias para gerar renda com IA em vídeos animados.",0.75,educacional,comercial,neutra
61d1f298-ef16-4222-8289-8d038323d5a8,DWQx0NLQe_k,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo infantil que apresenta robôs IA de forma simples e lúdica, destacando aprendizado e produtos sem aprofundar tecnicamente.",0.2,educacional,comercial,neutra
61ec423a-dc1b-4141-865c-a09cf9d2d3e3,RUQk2wmVk4E,superficial,0.85,2025-06-21 17:13:41.778757+00,"Vídeo aborda o impacto da IA em empregos de forma geral e motivacional, sem muitos detalhes técnicos profundos.",0.3,motivacional,educacional,neutra
621e6b85-c2ad-40bb-8377-42dc2874df28,MDfhlqn9oRA,superficial,0.90,2025-06-21 19:57:31.905027+00,"Vídeo curto e simples, com conteúdo visual básico e sem aprofundamento técnico, focado em mostrar rotina tribal com elementos de IA.",0.1,entretenimento,nenhuma,neutra
62224fa8-1232-4454-ab84-46f07f775e25,wCareGAbpfE,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Vídeo foca ganhos financeiros fáceis com IA, linguagem apelativa e baixa profundidade técnica, típico de clickbait comercial.",0.15,comercial,educacional,sensacionalista
62f9e3dd-9e41-40ec-a70a-4f5dc381b4a6,voO12-fh-eU,conteúdo técnico,0.90,2025-06-21 17:13:41.778757+00,"Curso detalhado sobre GPT com explicações técnicas e práticas, focado em aprendizado e uso avançado do ChatGPT.",0.85,educacional,informativo,neutra
63140ab5-2923-4fd2-94d4-f450342e5e72,3vtS2qc4t6o,conteúdo técnico,0.95,2025-06-21 18:10:32.310408+00,"Explica detalhadamente o Teorema de Bayes com matemáticas e aplicações na IA, focado no ensino técnico e aprofundado.",0.85,educacional,informativo,acadêmica
6341abe7-58ba-4e27-8e1f-78623dcaa6fc,JNJhuiykacs,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Explica conceitos fundamentais de IA com exemplos em diversas áreas, balanceando teoria e informação acessível para iniciantes.",0.7,educacional,informativo,neutra
636565bb-4448-419d-a170-d35f14e0fb76,G5OC8Yj8BGY,conteúdo técnico,0.90,2025-06-21 18:19:28.649148+00,Vídeo aborda aplicações práticas do IA no ensino de árabe com abordagem detalhada e foco educacional técnico.,0.85,educacional,informativo,neutra
636ca65a-fc64-4ff3-9b83-1ca97ea7520a,P_B267uVlg4,híbrido,0.85,2025-06-21 19:57:31.905027+00,"Vídeo apresenta conceitos técnicos e linguagem acessível, misturando informação científica com tópicos atrativos para público geral.",0.65,educacional,informativo,neutra
6384d5cc-ed75-4342-979b-b02de55b22ea,zcfhhxbairA,híbrido,0.88,2025-06-21 18:19:28.649148+00,"Vídeo mistura críticas opinativas e alertas sensacionalistas sobre IA, com relatos superficiais e pouco aprofundamento técnico.",0.45,opinativo,alerta/risco,sensacionalista
644d8df1-55af-4fd3-886c-e1c216653ec0,Nj9yzBp14EM,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo educacional com abordagem técnica e clara, mas também com forte intenção comercial e oferta de cursos pagos.",0.75,educacional,comercial,neutra
648dd4d9-9b79-4a06-9371-f8f905a969a3,eXlytZdYUtE,superficial,0.80,2025-06-21 16:54:07.829199+00,"Palestra do professor Michio Kaku sobre IA, VR/AR e tecnologias futuras.",0.5,educacional,nenhuma,neutra
6494dcfc-8c3e-4bb7-a06f-effa230dca3d,nku7y19p0x4,clickbait,0.90,2025-06-21 17:13:41.778757+00,"Título sensacionalista e curto, baixa profundidade técnica, foco em atrair atenção mais que informar detalhadamente.",0.15,entretenimento,informativo,sensacionalista
64cf7efd-c9bf-4da6-bd37-5066bc588b44,u29TNKuwG-g,conteúdo técnico,0.90,2025-06-21 18:10:32.310408+00,"Vídeo explica detalhadamente o uso de app AI para gravação e resumo automático, focando em funcionalidade prática e instruções passo a passo.",0.8,educacional,informativo,neutra
64fc1a83-de27-45c7-8fa9-3366a74c2497,RTTDKVX6Tqk,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título sugestivo e tom humorístico indicam vídeo com conteúdo superficial e foco em viralização, sem profundidade técnica.",0.1,entretenimento,nenhuma,sensacionalista
654fef26-b850-4ed4-a14d-af2d4c38ea2e,ofzIdn6PeSc,superficial,0.95,2025-06-21 18:10:32.310408+00,"Vídeo apresenta cena de filme sobre IA sem aprofundamento técnico, foco em entretenimento e narrativa visual.",0.1,entretenimento,nenhuma,neutra
65b34cf4-2693-481a-a645-a0c00ff3c43b,jfY4vcY2NA0,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Combina análise técnica e explicações acessíveis sobre o impacto da IA no trabalho, incentivando preparação e adaptação futura.",0.7,educacional,informativo,neutra
65b56480-6af8-4248-aa13-c5f71fe0bcb6,L3-JRn3SASo,híbrido,0.85,2025-06-21 18:19:28.649148+00,"Vídeo mistura informações técnicas e visuais sensacionalistas, com foco educativo e alertas sobre riscos futuros da IA.",0.45,educacional,alerta/risco,sensacionalista
6623d4dd-2339-4a4c-af11-d7bf79387fa2,eraWvfD_Ihg,conteúdo técnico,0.90,2025-06-21 19:57:31.905027+00,"Vídeo aborda conceitos avançados de IA com explicações detalhadas e linguagem neutra, focado em ensino e informação técnica.",0.85,educacional,informativo,neutra
662413e4-2f20-4d94-b7bd-a3c55baff4e8,e0kq3ivTgQo,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título provocativo e curto com pouco conteúdo técnico, foco em atrair cliques e gerar debate.",0.1,opinativo,entretenimento,sensacionalista
66626fde-080c-4cf3-bc2d-f913e34229fa,AapP6311eeI,superficial,0.90,2025-06-21 18:22:15.001132+00,"Vídeo é um relato jornalístico superficial sobre uso de IA em campanhas políticas, sem aprofundamento técnico ou análise detalhada.",0.2,informativo,nenhuma,neutra
67061add-8c90-4be6-8d7c-f5446c0e3eb1,3rkICz4DNs4,superficial,0.90,2025-06-21 19:57:31.905027+00,"Vídeo tipo quiz sobre astronomia com abordagem leve e divertida, baixo nível técnico e foco em entretenimento e conhecimento geral.",0.3,entretenimento,educacional,neutra
6706f0ff-b5ac-4c91-b263-8fda39b5ed30,Ncp-FqsWmYc,conteúdo técnico,0.90,2025-06-21 17:23:10.644609+00,"Vídeo extenso e do canal acadêmico, com conteúdo aprofundado sobre aprendizado de máquina na agricultura.",0.85,educacional,informativo,acadêmica
6726431d-0db3-4de5-98ec-71ca54bb3341,6ZqxfloJ3Vk,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Vídeo foca em vendas e virais com pouco conteúdo técnico, linguagem chamativa e promessa de facilidades para criação com IA.",0.2,comercial,educacional,sensacionalista
677d0f2e-d121-49c7-bca3-ca65ca41eb92,EStCenW6KT8,clickbait,0.95,2025-06-21 18:10:32.310408+00,"Título e descrição indicam desafio com apelo comercial e sensacionalista, baixo conteúdo técnico e forte foco em entretenimento.",0.1,entretenimento,comercial,sensacionalista
67cb6ae7-a3f5-4453-9139-d768fe400056,IMivYmUMdpI,clickbait,0.85,2025-06-21 18:19:28.649148+00,"Título sensacionalista, conteúdo breve e motivacional, pouco aprofundamento técnico, focado em convencer iniciantes sobre ML.",0.2,motivacional,educacional,sensacionalista
6819dd6a-8806-476d-a247-005a422abefe,BKJo9mEDHAM,conteúdo técnico,0.92,2025-06-21 18:22:15.001132+00,"Vídeo aborda aspectos éticos e não éticos do hacking com IA, aprofundando temas técnicos e acadêmicos com boa detalhamento.",0.85,educacional,informativo,acadêmica
68bd9842-c8e2-43f9-bdbe-6d75f2a87b1c,AQT1yLwHlnA,conteúdo técnico,0.90,2025-06-21 18:10:32.310408+00,Aula inicial técnica com explicações claras sobre conceitos fundamentais e algoritmos básicos de Machine Learning.,0.85,educacional,nenhuma,neutra
68fbc917-f6a9-4bfa-9486-1baa05eb9d26,z_01q3boQ6c,híbrido,0.90,2025-06-21 18:22:15.001132+00,"Documentário investigativo mostra impacto humano da IA, com profundidade moderada e foco em questões sociais e éticas.",0.4,documental,alerta/risco,neutra
6971a23f-abfc-4cfc-a686-0d590f37561b,sdffuJU0mEw,superficial,0.95,2025-06-21 17:13:41.778757+00,"Vídeo curto com memes e humor sobre IA, sem profundidade técnica, foco em entretenimento e viralidade.",0.05,entretenimento,nenhuma,neutra
6a0e0f02-35fe-44bd-ad6b-b75f1dfe2f16,5qxoreL304U,superficial,0.90,2025-06-21 17:23:10.644609+00,Vídeo curto focado em promover produto com explicações simples e pouca profundidade técnica sobre IA aplicada.,0.2,comercial,informativo,neutra
6a87323d-c8ab-4648-abfc-312827be9c88,ifuiJTNYkjw,híbrido,0.90,2025-06-21 19:57:31.905027+00,Vídeo técnico e educativo com abordagens profundas e inclusão de promoção comercial claramente identificada no conteúdo.,0.75,educacional,comercial,acadêmica
6ac6fe6f-7132-4699-9708-d1e63a4e672c,D2_9tWripCU,clickbait,0.95,2025-06-21 17:13:41.778757+00,"Vídeo foca em promover ganhos rápidos com links afiliados, uso de linguagem chamativa e baixa profundidade técnica.",0.1,comercial,motivacional,sensacionalista
6ad5c13d-229c-4e85-825c-1e48b16d7d4c,s8bNn9Xowlg,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto de promoção de produto com foco em design e marca, sem conteúdo técnico relevante ou detalhado.",0.1,comercial,informativo,neutra
6ad83890-75d6-44a6-b2ed-05a67f5bc10a,gG76cBFzdNQ,superficial,0.95,2025-06-21 18:10:32.310408+00,"Vídeo curto e simples focado em tutorial de roupa no jogo, sem aprofundamento técnico ou conteúdo relacionado à IA.",0.1,entretenimento,nenhuma,neutra
6b0b7414-0a8a-44fb-a0b3-a8646fdd5006,EfSc6YHDDq8,conteúdo técnico,0.90,2025-06-21 17:23:10.644609+00,"Apresenta discussão aprofundada sobre IA aplicada, com foco em aspectos industriais e decisões legais, em formato de conferência técnica detalhada.",0.85,educacional,informativo,acadêmica
6b0d0a21-50b1-4880-bc26-7c037eb6cd0d,P5_Bj-9_LAQ,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo combina análise jornalística e uso de IA para propostas de paz, com abordagem técnica moderada e foco informativo e educacional.",0.6,informativo,educacional,neutra
6baf7f7b-7d32-4e2d-ba3d-b1fcd14e0b89,UZa8oWPpQ2Y,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo alerta sobre uso indevido de IA, com foco em impacto social e direitos, sem aprofundar tecnicidades técnicas.",0.3,alerta/risco,informativo,neutra
6bfb67c0-c9d3-4a7f-ab8d-21ed3b71e928,iyMAfTjcKZI,híbrido,0.85,2025-06-21 17:23:10.644609+00,Vídeo mistura explicações práticas com objetivo de ensinar e promover produtos e serviços relacionados a criação de animações AI.,0.55,educacional,comercial,neutra
6c21d6c2-10dd-4d3e-b0e7-b0f1dbd0ea9b,5VTYweiofpg,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título e alta visualização indicam foco em chamar atenção, com pouco conteúdo técnico e abordagem sensacionalista para engajamento.",0.2,entretenimento,informativo,sensacionalista
